,transaction_date,customer_id,description,stock_code,invoice_no,quantity,sales,unit_price
11161,6/22/2021 17:30,14998.0,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,557793,1,29.7,29.7
11162,6/23/2021 9:14,13881.0,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,557795,9,224.1,24.9
11163,6/23/2021 9:14,13881.0,Purina Pro Plan Adult Sensitive Skin,23284,557795,2,81.0,40.5
11164,6/23/2021 9:15,13881.0,UltraSound Dog Barking Deterrent,22720,557796,6,153.0,25.5
11165,6/23/2021 9:38,16187.0,Earth Rated Dog Poop Bags,85099B,557798,2,24.96,12.48
11166,6/23/2021 9:38,16187.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,557798,1,29.7,29.7
11167,6/23/2021 9:38,16187.0,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,557798,2,24.96,12.48
11168,6/23/2021 9:38,16187.0,Pet Odor Eliminator,84879,557798,6,60.84,10.14
11169,6/23/2021 9:38,16187.0,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,557798,1,29.7,29.7
11170,6/23/2021 9:53,14854.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,557799,1,29.7,29.7
11171,6/23/2021 9:53,14854.0,Pet Grooming Brush,20725,557799,2,19.8,9.9
11172,6/23/2021 9:53,14854.0,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,557799,1,29.7,29.7
11173,6/23/2021 9:53,14854.0,Rechargeable Pet Nail Grinder,22960,557799,1,25.5,25.5
11174,6/23/2021 10:14,13319.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,557801,1,29.7,29.7
11175,6/23/2021 10:14,13319.0,Pet Grooming Brush,20725,557801,2,19.8,9.9
11176,6/23/2021 10:14,13319.0,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,557801,1,29.7,29.7
11177,6/23/2021 10:14,13319.0,Rechargeable Pet Nail Grinder,22960,557801,1,25.5,25.5
11178,6/23/2021 10:14,13319.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,557801,1,76.5,76.5
11179,6/23/2021 10:20,12704.0,Purina Pro Plan Adult Sensitive Skin,23284,557803,1,47.7,47.7
11180,6/23/2021 10:20,12704.0,Templation Soft Cat Treats,23084,557803,2,24.96,12.48
11181,6/23/2021 10:44,17365.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,557846,1,76.5,76.5
11182,6/23/2021 10:52,15220.0,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,557848,1,29.7,29.7
11183,6/23/2021 10:52,17613.0,Dog and Puppy Pads,85123A,557849,2,35.4,17.7
11184,6/23/2021 10:57,15384.0,Sheba Perfect Portions Pat Wet Cat Food,22197,557852,6,30.6,5.1
11185,6/23/2021 11:01,16258.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,557853,2,59.4,29.7
11186,6/23/2021 11:01,16258.0,Pet Hair Remover,23203,557853,2,24.96,12.48
11187,6/23/2021 11:01,16258.0,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,557853,2,59.4,29.7
11188,6/23/2021 11:38,13268.0,Pet Grooming Brush,20725,557854,1,9.9,9.9
11189,6/23/2021 11:38,13268.0,Sheba Perfect Portions Pat Wet Cat Food,22197,557854,1,5.1,5.1
11190,6/23/2021 11:51,14159.0,Dog and Puppy Pads,85123A,557858,1,17.7,17.7
11191,6/23/2021 11:51,14159.0,Earth Rated Dog Poop Bags,85099B,557858,1,12.48,12.48
11192,6/23/2021 11:51,14159.0,Pet Grooming Brush,20725,557858,1,9.9,9.9
11193,6/23/2021 11:51,14159.0,Sheba Perfect Portions Pat Wet Cat Food,22197,557858,1,5.1,5.1
11194,6/23/2021 11:51,14159.0,UltraSound Dog Barking Deterrent,22720,557858,1,29.7,29.7
11195,6/23/2021 11:55,17709.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,557859,1,76.5,76.5
11196,6/23/2021 12:13,13437.0,Pet Odor Eliminator,84879,557861,3,30.42,10.14
11197,6/23/2021 12:19,15253.0,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,557864,1,29.7,29.7
11198,6/23/2021 12:36,14404.0,Rechargeable Pet Nail Grinder,22960,557870,1,25.5,25.5
11199,6/23/2021 12:41,13458.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,557871,2,59.4,29.7
11200,6/23/2021 12:42,14911.0,UltraSound Dog Barking Deterrent,22720,557872,1,29.7,29.7
11201,6/23/2021 13:09,13300.0,Pet Hair Remover,23203,557875,2,24.96,12.48
11202,6/23/2021 13:09,13300.0,ProBiotic Supplements for Dogs,79321,557875,1,34.5,34.5
11203,6/23/2021 13:09,13300.0,Sheba Perfect Portions Pat Wet Cat Food,22197,557875,4,20.4,5.1
11204,6/23/2021 13:09,13300.0,UltraSound Dog Barking Deterrent,22720,557875,1,29.7,29.7
11205,6/23/2021 13:10,18223.0,UltraSound Dog Barking Deterrent,22720,,0,0.0,29.7
11206,6/23/2021 13:13,16940.0,Dog and Puppy Pads,85123A,557878,1,17.7,17.7
11207,6/23/2021 13:13,16940.0,Earth Rated Dog Poop Bags,85099B,557878,1,12.48,12.48
11208,6/23/2021 13:13,16940.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,557878,1,29.7,29.7
11209,6/23/2021 13:13,16940.0,Pet Grooming Brush,20725,557878,1,9.9,9.9
11210,6/23/2021 13:13,16940.0,ProBiotic Supplements for Dogs,79321,557878,1,34.5,34.5
11211,6/23/2021 13:13,16940.0,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,557878,2,59.4,29.7
11212,6/23/2021 13:13,16940.0,Sheba Perfect Portions Pat Wet Cat Food,22197,557878,3,15.3,5.1
11213,6/23/2021 13:13,16940.0,UltraSound Dog Barking Deterrent,22720,557878,1,29.7,29.7
11214,6/23/2021 13:15,14911.0,Rechargeable Pet Nail Grinder,22960,,0,0.0,25.5
11215,6/23/2021 13:39,17799.0,Dog and Puppy Pads,85123A,557886,1,17.7,17.7
11216,6/23/2021 13:39,17799.0,Pet Grooming Brush,20725,557886,1,9.9,9.9
11217,6/23/2021 13:39,17799.0,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,557886,1,29.7,29.7
11218,6/23/2021 13:39,17799.0,Rechargeable Pet Nail Grinder,22960,557886,1,25.5,25.5
11219,6/23/2021 13:39,17799.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,557886,1,76.5,76.5
11220,6/23/2021 13:39,17799.0,Templation Soft Cat Treats,23084,557886,2,24.96,12.48
11221,6/23/2021 13:51,14656.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,557888,1,29.7,29.7
11222,6/23/2021 14:05,17652.0,Dog and Puppy Pads,85123A,557891,2,35.4,17.7
11223,6/23/2021 14:05,17652.0,Earth Rated Dog Poop Bags,85099B,557891,4,49.92,12.48
11224,6/23/2021 14:05,17652.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,557891,1,17.7,17.7
11225,6/23/2021 14:05,17652.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,557891,1,29.7,29.7
11226,6/23/2021 14:05,17652.0,Pet Hair Remover,23203,557891,2,24.96,12.48
11227,6/23/2021 14:05,17652.0,Sheba Perfect Portions Pat Wet Cat Food,22197,557891,4,20.4,5.1
11228,6/23/2021 14:05,17652.0,UltraSound Dog Barking Deterrent,22720,557891,1,29.7,29.7
11229,6/23/2021 14:11,14534.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,557892,1,29.7,29.7
11230,6/23/2021 14:11,14534.0,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,557892,1,29.7,29.7
11231,6/23/2021 14:12,15228.0,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,557893,2,59.4,29.7
11232,6/23/2021 14:13,14818.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,557894,1,29.7,29.7
11233,6/23/2021 14:13,14818.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,557894,1,76.5,76.5
11234,6/23/2021 14:22,17611.0,ProBiotic Supplements for Dogs,79321,557896,1,34.5,34.5
11235,6/23/2021 14:22,17611.0,Templation Soft Cat Treats,23084,557896,1,12.48,12.48
11236,6/23/2021 14:25,13881.0,Pet Grooming Brush,20725,557897,2,19.8,9.9
11237,6/23/2021 14:25,13881.0,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,557897,1,29.7,29.7
11238,6/23/2021 14:25,13881.0,Purina Pro Plan Adult Sensitive Skin,23284,557897,1,47.7,47.7
11239,6/23/2021 15:07,13014.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,557933,1,29.7,29.7
11240,6/23/2021 15:07,13014.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,557933,3,197.1,65.7
11241,6/23/2021 15:26,13929.0,Dog and Puppy Pads,85123A,557935,1,17.7,17.7
11242,6/23/2021 15:26,13929.0,NexGard Chew for Dogs,82484,557935,2,81.0,40.5
11243,6/23/2021 15:30,,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,557937,1,64.74,64.74
11244,6/23/2021 15:30,,Pet Grooming Brush,20725,557937,1,24.78,24.78
11245,6/23/2021 15:30,,Sheba Perfect Portions Pat Wet Cat Food,22197,557937,1,9.78,9.78
11246,6/23/2021 15:30,,Templation Soft Cat Treats,23084,557937,1,24.78,24.78
11247,6/23/2021 15:35,,Dog and Puppy Pads,85123A,557938,1,17.7,17.7
11248,6/23/2021 15:35,,Earth Rated Dog Poop Bags,85099B,557938,1,24.78,24.78
11249,6/23/2021 15:35,,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,557938,1,64.74,64.74
11250,6/23/2021 15:35,,Pet Hair Remover,23203,557938,1,24.78,24.78
11251,6/23/2021 15:35,,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,557938,2,59.4,29.7
11252,6/23/2021 15:35,,Sheba Perfect Portions Pat Wet Cat Food,22197,557938,1,9.78,9.78
11253,6/23/2021 15:35,,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,557938,1,76.5,76.5
11254,6/23/2021 15:35,,Templation Soft Cat Treats,23084,557938,1,24.78,24.78
11255,6/23/2021 15:35,,UltraSound Dog Barking Deterrent,22720,557938,1,64.74,64.74
11256,6/23/2021 15:44,12697.0,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,557939,1,29.7,29.7
11257,6/23/2021 15:44,12697.0,UltraSound Dog Barking Deterrent,22720,557939,1,29.7,29.7
11258,6/23/2021 15:48,18017.0,Earth Rated Dog Poop Bags,85099B,557940,17,182.58,10.74
11259,6/23/2021 16:02,13725.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,557942,1,76.5,76.5
11260,6/23/2021 16:15,13089.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,,0,0.0,65.7
11261,6/23/2021 17:20,15530.0,Dog and Puppy Pads,85123A,557949,2,35.4,17.7
11262,6/23/2021 17:53,14825.0,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,557951,2,24.96,12.48
11263,6/23/2021 17:53,14825.0,Pet Hair Remover,23203,557951,2,24.96,12.48
11264,6/23/2021 17:53,14825.0,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,557951,1,29.7,29.7
11265,6/23/2021 18:44,15023.0,Dog and Puppy Pads,85123A,557954,6,91.8,15.3
11266,6/23/2021 18:44,15023.0,Earth Rated Dog Poop Bags,85099B,557954,1,12.48,12.48
11267,6/23/2021 18:44,15023.0,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,557954,1,12.48,12.48
11268,6/23/2021 18:44,15023.0,Pet Hair Remover,23203,557954,1,12.48,12.48
11269,6/23/2021 18:44,15023.0,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,557954,1,29.7,29.7
11270,6/23/2021 18:44,15023.0,Purina Pro Plan Adult Sensitive Skin,23284,557954,1,47.7,47.7
11271,6/23/2021 18:44,15023.0,UltraSound Dog Barking Deterrent,22720,557954,1,29.7,29.7
11272,6/23/2021 18:59,16175.0,Dog and Puppy Pads,85123A,557955,2,35.4,17.7
11273,6/23/2021 19:20,13969.0,Pet Hair Remover,23203,557957,4,49.92,12.48
11274,6/23/2021 19:20,18283.0,Dog and Puppy Pads,85123A,557956,1,17.7,17.7
11275,6/23/2021 19:20,18283.0,Earth Rated Dog Poop Bags,85099B,557956,1,12.48,12.48
11276,6/23/2021 19:20,18283.0,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,557956,1,12.48,12.48
11277,6/23/2021 19:20,18283.0,Pet Grooming Brush,20725,557956,1,9.9,9.9
11278,6/23/2021 19:20,18283.0,Pet Hair Remover,23203,557956,1,12.48,12.48
11279,6/23/2021 19:20,18283.0,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,557956,1,29.7,29.7
11280,6/23/2021 19:27,16161.0,Pet Hair Remover,23203,557958,2,24.96,12.48
11281,6/23/2021 19:29,17351.0,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,557959,1,29.7,29.7
11282,6/23/2021 19:46,15453.0,Rechargeable Pet Nail Grinder,22960,557960,1,25.5,25.5
11283,6/24/2021 8:40,18257.0,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,557961,4,49.92,12.48
11284,6/24/2021 9:22,13709.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,557962,2,59.4,29.7
11285,6/24/2021 9:22,13709.0,NexGard Chew for Dogs,82484,557962,1,47.7,47.7
11286,6/24/2021 9:24,13709.0,Pet Hair Remover,23203,557963,2,23.4,11.7
11287,6/24/2021 9:24,13709.0,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,557963,1,29.7,29.7
11288,6/24/2021 9:24,13709.0,Purina Pro Plan Adult Sensitive Skin,23284,557963,1,47.7,47.7
11289,6/24/2021 9:27,15498.0,Purina Pro Plan Adult Sensitive Skin,23284,557964,4,162.0,40.5
11290,6/24/2021 9:40,17704.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,557967,4,118.8,29.7
11291,6/24/2021 9:40,17704.0,NexGard Chew for Dogs,82484,557967,1,47.7,47.7
11292,6/24/2021 9:40,17704.0,Pet Hair Remover,23203,557967,2,23.4,11.7
11293,6/24/2021 9:43,17061.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,557968,9,224.1,24.9
11294,6/24/2021 9:43,17061.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,557968,3,197.1,65.7
11295,6/24/2021 10:16,12500.0,Earth Rated Dog Poop Bags,85099B,557972,2,24.96,12.48
11296,6/24/2021 10:26,12955.0,Pet Odor Eliminator,84879,557973,3,30.42,10.14
11297,6/24/2021 10:33,15981.0,Pet Hair Remover,23203,557975,4,49.92,12.48
11298,6/24/2021 10:33,18118.0,Sheba Perfect Portions Pat Wet Cat Food,22197,557976,17,73.44,4.32
11299,6/24/2021 11:08,14032.0,Sheba Perfect Portions Pat Wet Cat Food,22197,558027,4,20.4,5.1
11300,6/24/2021 11:08,14032.0,Templation Soft Cat Treats,23084,558027,4,42.96,10.74
11301,6/24/2021 11:39,15128.0,Canned Cat Food,21137,558028,2,45.0,22.5
11302,6/24/2021 12:00,16419.0,Pet Odor Eliminator,84879,558030,3,30.42,10.14
11303,6/24/2021 12:30,15258.0,UltraSound Dog Barking Deterrent,22720,558035,1,29.7,29.7
11304,6/24/2021 12:43,18219.0,Pet Odor Eliminator,84879,558038,2,20.28,10.14
11305,6/24/2021 12:43,18219.0,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,558038,1,29.7,29.7
11306,6/24/2021 12:43,18219.0,Purina Pro Plan Adult Sensitive Skin,23284,558038,1,47.7,47.7
11307,6/24/2021 12:51,14309.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,558040,1,76.5,76.5
11308,6/24/2021 12:51,14309.0,Templation Soft Cat Treats,23084,558040,8,85.92,10.74
11309,6/24/2021 13:20,12422.0,Rechargeable Pet Nail Grinder,22960,558041,1,25.5,25.5
11310,6/24/2021 13:28,13425.0,Dog and Puppy Pads,85123A,558043,2,35.4,17.7
11311,6/24/2021 13:28,13425.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,558043,2,59.4,29.7
11312,6/24/2021 13:28,13425.0,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,558043,2,24.96,12.48
11313,6/24/2021 13:35,12615.0,Earth Rated Dog Poop Bags,85099B,558045,2,24.96,12.48
11314,6/24/2021 13:35,12615.0,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,558045,4,49.92,12.48
11315,6/24/2021 13:35,12615.0,Templation Soft Cat Treats,23084,558045,2,24.96,12.48
11316,6/24/2021 13:47,,Dog and Puppy Pads,85123A,558046,1,17.7,17.7
11317,6/24/2021 14:16,15850.0,Pet Grooming Brush,20725,558049,1,9.9,9.9
11318,6/24/2021 14:33,15027.0,Purina Pro Plan Adult Sensitive Skin,23284,558053,1,47.7,47.7
11319,6/24/2021 14:54,15186.0,Dog and Puppy Pads,85123A,558056,2,35.4,17.7
11320,6/24/2021 14:57,15665.0,Dog and Puppy Pads,85123A,558057,2,35.4,17.7
11321,6/24/2021 14:57,15665.0,Pet Grooming Brush,20725,558057,4,39.6,9.9
11322,6/24/2021 15:00,14766.0,Pet Odor Eliminator,84879,558058,3,30.42,10.14
11323,6/24/2021 15:00,14766.0,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,558058,2,59.4,29.7
11324,6/24/2021 15:45,,Indoor Pet Camera,22502,558066,1,35.7,35.7
11325,6/24/2021 15:45,,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,558066,1,64.74,64.74
11326,6/24/2021 15:45,,Pet Hair Remover,23203,558066,1,24.78,24.78
11327,6/24/2021 15:45,,Rechargeable Pet Nail Grinder,22960,558066,1,49.74,49.74
11328,6/24/2021 15:51,,Earth Rated Dog Poop Bags,85099B,558068,1,24.78,24.78
11329,6/24/2021 15:51,,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,558068,1,64.74,64.74
11330,6/24/2021 15:51,,Rechargeable Pet Nail Grinder,22960,558068,1,49.74,49.74
11331,6/24/2021 15:51,,Sheba Perfect Portions Pat Wet Cat Food,22197,558068,1,9.78,9.78
11332,6/24/2021 15:51,14156.0,Pet Grooming Brush,20725,558067,4,39.6,9.9
11333,6/24/2021 16:21,13004.0,Earth Rated Dog Poop Bags,85099B,558073,2,24.96,12.48
11334,6/24/2021 16:21,13004.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,558073,1,76.5,76.5
11335,6/24/2021 16:21,13004.0,UltraSound Dog Barking Deterrent,22720,558073,1,29.7,29.7
11336,6/24/2021 17:07,17858.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,558075,1,76.5,76.5
11337,6/26/2021 10:59,13408.0,Dog and Puppy Pads,85123A,558077,6,91.8,15.3
11338,6/26/2021 10:59,13408.0,Pet Grooming Brush,20725,558077,4,39.6,9.9
11339,6/26/2021 11:01,17402.0,Templation Soft Cat Treats,23084,558079,4,42.96,10.74
11340,6/26/2021 11:47,14837.0,ProBiotic Supplements for Dogs,79321,558084,1,34.5,34.5
11341,6/26/2021 11:47,14837.0,Templation Soft Cat Treats,23084,558084,1,12.48,12.48
11342,6/26/2021 11:53,13021.0,Earth Rated Dog Poop Bags,85099B,558085,5,62.4,12.48
11343,6/26/2021 11:53,13021.0,Pet Grooming Brush,20725,558085,2,19.8,9.9
11344,6/26/2021 12:36,13505.0,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,558089,1,29.7,29.7
11345,6/26/2021 12:36,13505.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,558089,2,153.0,76.5
11346,6/26/2021 13:04,14795.0,Purina Pro Plan Adult Sensitive Skin,23284,558094,1,47.7,47.7
11347,6/26/2021 13:24,15532.0,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,558096,1,29.7,29.7
11348,6/26/2021 13:24,15532.0,Rechargeable Pet Nail Grinder,22960,558096,1,25.5,25.5
11349,6/26/2021 13:31,18044.0,Purina Pro Plan Adult Sensitive Skin,23284,558098,1,47.7,47.7
11350,6/26/2021 13:46,17768.0,Purina Pro Plan Adult Sensitive Skin,23284,558100,1,47.7,47.7
11351,6/26/2021 14:06,17372.0,Purina Pro Plan Adult Sensitive Skin,23284,558102,1,47.7,47.7
11352,6/26/2021 14:06,17372.0,Rechargeable Pet Nail Grinder,22960,558102,1,25.5,25.5
11353,6/26/2021 14:06,17372.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,558102,1,76.5,76.5
11354,6/26/2021 14:06,17372.0,UltraSound Dog Barking Deterrent,22720,558102,1,29.7,29.7
11355,6/26/2021 14:08,13767.0,Purina Pro Plan Adult Sensitive Skin,23284,558103,1,47.7,47.7
11356,6/26/2021 14:08,13767.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,558103,2,153.0,76.5
11357,6/26/2021 14:54,15644.0,Pet Grooming Brush,20725,558105,1,9.9,9.9
11358,6/26/2021 14:54,15644.0,Rechargeable Pet Nail Grinder,22960,558105,1,25.5,25.5
11359,6/26/2021 14:54,15644.0,Templation Soft Cat Treats,23084,558105,1,12.48,12.48
11360,6/26/2021 15:09,17811.0,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,558107,2,24.96,12.48
11361,6/26/2021 15:47,17731.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,,-1,-29.7,29.7
11362,6/26/2021 15:47,17731.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,,0,0.0,76.5
11363,6/26/2021 15:47,17731.0,Templation Soft Cat Treats,23084,,-2,-24.96,12.48
11364,6/27/2021 8:48,14911.0,Earth Rated Dog Poop Bags,85099B,558113,2,24.96,12.48
11365,6/27/2021 8:48,14911.0,NexGard Chew for Dogs,82484,558113,1,47.7,47.7
11366,6/27/2021 8:48,14911.0,Pet Odor Eliminator,84879,558113,2,20.28,10.14
11367,6/27/2021 8:48,14911.0,Sheba Perfect Portions Pat Wet Cat Food,22197,558113,2,10.2,5.1
11368,6/27/2021 8:48,14911.0,UltraSound Dog Barking Deterrent,22720,558113,1,29.7,29.7
11369,6/27/2021 8:49,14911.0,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,558114,1,29.7,29.7
11370,6/27/2021 8:49,14911.0,UltraSound Dog Barking Deterrent,22720,558114,1,29.7,29.7
11371,6/27/2021 9:11,,Earth Rated Dog Poop Bags,85099B,558116,1,24.78,24.78
11372,6/27/2021 9:11,,Earth Rated Dog Poop Bags,85099B,558117,1,24.78,24.78
11373,6/27/2021 9:11,,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,558117,1,39.78,39.78
11374,6/27/2021 9:11,,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,558116,1,24.78,24.78
11375,6/27/2021 9:11,,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,558117,1,24.78,24.78
11376,6/27/2021 9:11,,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,558118,1,24.78,24.78
11377,6/27/2021 9:11,,NexGard Chew for Dogs,82484,558117,1,99.78,99.78
11378,6/27/2021 9:11,,Pet Odor Eliminator,84879,558118,2,37.44,18.72
11379,6/27/2021 9:11,,Sheba Perfect Portions Pat Wet Cat Food,22197,558117,1,9.78,9.78
11380,6/27/2021 9:11,,Sheba Perfect Portions Pat Wet Cat Food,22197,558118,2,19.56,9.78
11381,6/27/2021 9:11,,UltraSound Dog Barking Deterrent,22720,558116,1,64.74,64.74
11382,6/27/2021 9:12,,Earth Rated Dog Poop Bags,85099B,558120,1,24.78,24.78
11383,6/27/2021 9:12,,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,558120,1,24.78,24.78
11384,6/27/2021 9:12,,Sheba Perfect Portions Pat Wet Cat Food,22197,558120,1,9.78,9.78
11385,6/27/2021 9:34,13453.0,Purina Pro Plan Adult Sensitive Skin,23284,558121,1,47.7,47.7
11386,6/27/2021 9:35,16570.0,Pet Odor Eliminator,84879,558122,6,60.84,10.14
11387,6/27/2021 9:35,16570.0,Purina Pro Plan Adult Sensitive Skin,23284,558122,1,47.7,47.7
11388,6/27/2021 10:16,15834.0,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,558123,1,29.7,29.7
11389,6/27/2021 10:17,12493.0,Templation Soft Cat Treats,23084,558124,2,24.96,12.48
11390,6/27/2021 10:29,15482.0,Dog and Puppy Pads,85123A,558126,11,168.3,15.3
11391,6/27/2021 10:42,13777.0,Canned Cat Food,21137,558127,20,406.8,20.34
11392,6/27/2021 11:50,16904.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,558159,1,29.7,29.7
11393,6/27/2021 11:50,16904.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,558159,1,76.5,76.5
11394,6/27/2021 12:16,16869.0,Sheba Perfect Portions Pat Wet Cat Food,22197,558191,1,5.1,5.1
11395,6/27/2021 12:16,16869.0,UltraSound Dog Barking Deterrent,22720,558191,1,29.7,29.7
11396,6/27/2021 12:23,16029.0,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,558192,17,177.48,10.44
11397,6/27/2021 12:25,16029.0,ProBiotic Supplements for Dogs,79321,558193,8,237.6,29.7
11398,6/27/2021 12:28,14583.0,Dog and Puppy Pads,85123A,558194,1,17.7,17.7
11399,6/27/2021 12:28,14583.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,558194,1,29.7,29.7
