transaction_date,customer_id,sale_product_description,stock_code,invoice_no,quantity,sale,unit_price
2021-07-04 10:23:00,-1,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,558777,1,76.5,76.5
2021-07-04 10:23:00,-1,Templation Soft Cat Treats,23084,558777,1,24.78,24.78
2021-07-04 10:23:00,-1,UltraSound Dog Barking Deterrent,22720,558777,1,64.74,64.74
2021-07-04 10:27:00,17160,Earth Rated Dog Poop Bags,85099,558778,2,24.96,12.48
2021-07-04 10:27:00,17160,Pet Grooming Brush,20725,558778,2,19.8,9.9
2021-07-04 10:27:00,17160,Pet Hair Remover,23203,558778,2,24.96,12.48
2021-07-04 11:10:00,-1,Indoor Pet Camera,22502,558809,1,64.74,64.74
2021-07-04 11:10:00,-1,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,558808,1,24.78,24.78
2021-07-04 11:10:00,-1,Sheba Perfect Portions Pat Wet Cat Food,22197,558808,1,9.78,9.78
2021-07-04 11:10:00,-1,Sheba Perfect Portions Pat Wet Cat Food,22197,558809,1,9.78,9.78
2021-07-04 11:11:00,-1,Dog and Puppy Pads,85123,558810,1,39.78,39.78
2021-07-04 11:11:00,-1,Earth Rated Dog Poop Bags,85099,558810,1,24.78,24.78
2021-07-04 11:11:00,-1,Indoor Pet Camera,22502,558810,1,64.74,64.74
2021-07-04 11:11:00,-1,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,558810,1,24.78,24.78
2021-07-04 11:11:00,-1,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,558811,1,24.78,24.78
2021-07-04 11:35:00,16265,Rechargeable Pet Nail Grinder,22960,558812,1,25.5,25.5
2021-07-04 11:35:00,16265,Sheba Perfect Portions Pat Wet Cat Food,22197,558812,4,20.4,5.1
2021-07-04 11:42:00,12682,Pet Grooming Brush,20725,558813,4,39.6,9.9
2021-07-04 11:42:00,12682,Templation Soft Cat Treats,23084,558813,12,128.88,10.74
2021-07-04 11:47:00,14049,Pet Grooming Brush,20725,558814,2,19.8,9.9
2021-07-04 11:58:00,-1,Earth Rated Dog Poop Bags,85099,558835,1,24.78,24.78
2021-07-04 11:58:00,-1,Earth Rated Dog Poop Bags,85099,558837,1,24.78,24.78
2021-07-04 11:58:00,-1,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,558837,1,24.78,24.78
2021-07-04 11:58:00,-1,Templation Soft Cat Treats,23084,558837,1,24.78,24.78
2021-07-04 12:19:00,13373,NexGard Chew for Dogs,82484,558861,1,47.7,47.7
2021-07-04 12:19:00,13373,Rechargeable Pet Nail Grinder,22960,558861,1,25.5,25.5
2021-07-04 12:19:00,13373,Sheba Perfect Portions Pat Wet Cat Food,22197,558861,2,10.2,5.1
2021-07-04 12:19:00,13373,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,558861,1,76.5,76.5
2021-07-04 12:28:00,17243,Dog and Puppy Pads,85123,558863,1,17.7,17.7
2021-07-04 12:28:00,17243,UltraSound Dog Barking Deterrent,22720,558863,1,29.7,29.7
2021-07-04 12:38:00,-1,Pet Odor Eliminator,84879,558864,2,20.28,10.14
2021-07-04 12:38:00,-1,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,558864,1,29.7,29.7
2021-07-04 12:38:00,-1,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,558864,1,76.5,76.5
2021-07-04 12:38:00,-1,UltraSound Dog Barking Deterrent,22720,558864,1,29.7,29.7
2021-07-04 12:41:00,17765,Purina Pro Plan Adult Sensitive Skin,23284,558867,1,47.7,47.7
2021-07-04 12:47:00,13266,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,558868,1,29.7,29.7
2021-07-04 13:28:00,15290,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,558873,1,76.5,76.5
2021-07-04 13:35:00,13301,Canned Cat Food,21137,558875,1,22.5,22.5
2021-07-04 13:53:00,16385,NexGard Chew for Dogs,82484,558878,1,47.7,47.7
2021-07-04 13:53:00,16385,Sheba Perfect Portions Pat Wet Cat Food,22197,558878,1,5.1,5.1
2021-07-04 14:07:00,12921,Earth Rated Dog Poop Bags,85099,558879,4,49.92,12.48
2021-07-04 14:07:00,12921,Pet Grooming Brush,20725,558879,4,39.6,9.9
2021-07-04 14:07:00,12921,Pet Odor Eliminator,84879,558879,4,40.56,10.14
2021-07-04 14:07:00,12921,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,558879,2,59.4,29.7
2021-07-04 14:08:00,12921,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,558880,1,76.5,76.5
2021-07-04 14:36:00,12705,Pet Grooming Brush,20725,558881,2,19.8,9.9
2021-07-04 14:36:00,12705,Purina Pro Plan Adult Sensitive Skin,23284,558881,1,47.7,47.7
2021-07-04 15:10:00,13267,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,558885,1,29.7,29.7
2021-07-04 15:10:00,13267,NexGard Chew for Dogs,82484,558885,1,47.7,47.7
2021-07-04 15:26:00,18265,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,558887,1,29.7,29.7
2021-07-04 15:26:00,18265,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,558887,1,76.5,76.5
2021-07-04 15:29:00,14056,Earth Rated Dog Poop Bags,85099,558888,1,12.48,12.48
2021-07-04 15:29:00,14056,Pet Grooming Brush,20725,558888,1,9.9,9.9
2021-07-04 15:29:00,14056,Pet Hair Remover,23203,558888,1,12.48,12.48
2021-07-04 15:29:00,14056,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,558888,1,29.7,29.7
2021-07-04 15:29:00,14056,Purina Pro Plan Adult Sensitive Skin,23284,558888,1,47.7,47.7
2021-07-04 15:55:00,-1,Pet Grooming Brush,20725,558896,1,9.9,9.9
2021-07-04 16:06:00,15349,Dog and Puppy Pads,85123,558900,1,17.7,17.7
2021-07-04 16:06:00,15349,Sheba Perfect Portions Pat Wet Cat Food,22197,558900,1,5.1,5.1
2021-07-04 16:08:00,13001,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,558902,9,224.1,24.9
2021-07-04 16:08:00,13001,Pet Grooming Brush,20725,558902,2,19.8,9.9
2021-07-04 16:08:00,13001,UltraSound Dog Barking Deterrent,22720,558902,1,29.7,29.7
2021-07-04 16:18:00,-1,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,558904,1,29.7,29.7
2021-07-04 16:18:00,-1,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,558904,1,12.48,12.48
2021-07-04 16:18:00,-1,Pet Grooming Brush,20725,558904,1,24.78,24.78
2021-07-04 16:18:00,-1,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,558904,1,64.74,64.74
2021-07-04 16:18:00,-1,Rechargeable Pet Nail Grinder,22960,558904,1,49.74,49.74
2021-07-04 16:18:00,-1,Templation Soft Cat Treats,23084,558904,1,24.78,24.78
2021-07-04 16:18:00,-1,UltraSound Dog Barking Deterrent,22720,558904,1,64.74,64.74
2021-07-04 16:35:00,15555,Pet Grooming Brush,20725,558906,1,9.9,9.9
2021-07-05 09:06:00,13338,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,558908,1,76.5,76.5
2021-07-05 09:10:00,13408,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,558909,9,224.1,24.9
2021-07-05 09:16:00,12989,Canned Cat Food,21137,558910,2,45.0,22.5
2021-07-05 09:16:00,12989,Purina Pro Plan Adult Sensitive Skin,23284,558910,5,202.5,40.5
2021-07-05 09:33:00,16985,Dog and Puppy Pads,85123,558916,11,168.3,15.3
2021-07-05 09:33:00,16985,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,558916,2,59.4,29.7
2021-07-05 09:33:00,16985,Pet Odor Eliminator,84879,558916,3,30.42,10.14
2021-07-05 09:33:00,16985,Purina Pro Plan Adult Sensitive Skin,23284,558916,2,81.0,40.5
2021-07-05 09:53:00,15646,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,558918,1,76.5,76.5
2021-07-05 09:56:00,15078,Earth Rated Dog Poop Bags,85099,558919,4,49.92,12.48
2021-07-05 09:56:00,15078,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,558919,2,24.96,12.48
2021-07-05 09:56:00,15078,Pet Grooming Brush,20725,558919,2,19.8,9.9
2021-07-05 09:56:00,15078,Pet Hair Remover,23203,558919,2,24.96,12.48
2021-07-05 10:06:00,16782,NexGard Chew for Dogs,82484,558922,1,47.7,47.7
2021-07-05 10:06:00,16782,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,558922,1,29.7,29.7
2021-07-05 10:06:00,16837,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,558923,2,59.4,29.7
2021-07-05 10:07:00,15785,Sheba Perfect Portions Pat Wet Cat Food,22197,558924,17,73.44,4.32
2021-07-05 10:21:00,17469,Dog and Puppy Pads,85123,558926,1,17.7,17.7
2021-07-05 10:21:00,17469,Earth Rated Dog Poop Bags,85099,558926,2,24.96,12.48
2021-07-05 10:21:00,17469,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,558926,1,29.7,29.7
2021-07-05 10:23:00,18177,Earth Rated Dog Poop Bags,85099,558927,4,49.92,12.48
2021-07-05 10:23:00,18177,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,558927,2,24.96,12.48
2021-07-05 10:23:00,18177,Pet Grooming Brush,20725,558927,2,19.8,9.9
2021-07-05 10:23:00,18177,Pet Hair Remover,23203,558927,2,24.96,12.48
2021-07-05 10:57:00,14235,Earth Rated Dog Poop Bags,85099,558963,17,182.58,10.74
2021-07-05 10:58:00,14235,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,558964,1,29.7,29.7
2021-07-05 11:10:00,18232,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,558970,1,29.7,29.7
2021-07-05 11:36:00,14223,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,558992,1,76.5,76.5
2021-07-05 11:36:00,14223,UltraSound Dog Barking Deterrent,22720,558992,1,29.7,29.7
2021-07-05 11:49:00,16729,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,558993,1,29.7,29.7
2021-07-05 11:49:00,16729,Pet Grooming Brush,20725,558993,1,9.9,9.9
2021-07-05 11:49:00,16729,Pet Odor Eliminator,84879,558993,3,30.42,10.14
2021-07-05 11:58:00,13854,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,558994,9,224.1,24.9
2021-07-05 11:58:00,13854,Pet Odor Eliminator,84879,558994,3,30.42,10.14
2021-07-05 12:15:00,14099,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,559000,1,29.7,29.7
2021-07-05 12:15:00,14099,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,559000,1,29.7,29.7
2021-07-05 12:23:00,12428,Earth Rated Dog Poop Bags,85099,559004,2,24.96,12.48
2021-07-05 12:23:00,12428,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,559004,2,59.4,29.7
2021-07-05 12:23:00,12428,Pet Hair Remover,23203,559004,2,24.96,12.48
2021-07-05 12:41:00,14905,Earth Rated Dog Poop Bags,85099,559006,2,24.96,12.48
2021-07-05 12:41:00,14905,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,559006,2,59.4,29.7
2021-07-05 12:47:00,15549,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,559009,1,17.7,17.7
2021-07-05 12:47:00,15549,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,559009,1,29.7,29.7
2021-07-05 12:50:00,17049,Earth Rated Dog Poop Bags,85099,559011,2,24.96,12.48
2021-07-05 12:50:00,17049,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,559011,2,24.96,12.48
2021-07-05 12:50:00,17049,Pet Odor Eliminator,84879,559011,2,20.28,10.14
2021-07-05 12:50:00,17049,Purina Pro Plan Adult Sensitive Skin,23284,559011,1,47.7,47.7
2021-07-05 13:01:00,14051,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,559016,2,59.4,29.7
2021-07-05 13:01:00,14051,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,559016,2,153.0,76.5
2021-07-05 13:38:00,16616,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,559024,2,59.4,29.7
2021-07-05 13:56:00,16338,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,559025,2,59.4,29.7
2021-07-05 13:56:00,16338,Pet Hair Remover,23203,559025,2,24.96,12.48
2021-07-05 14:24:00,17046,Pet Odor Eliminator,84879,559027,6,60.84,10.14
2021-07-05 14:24:00,17046,Purina Pro Plan Adult Sensitive Skin,23284,559027,1,47.7,47.7
2021-07-05 14:27:00,12839,Canned Cat Food,21137,559028,2,45.0,22.5
2021-07-05 14:27:00,12839,Pet Hair Remover,23203,559028,2,24.96,12.48
2021-07-05 14:27:00,12839,Sheba Perfect Portions Pat Wet Cat Food,22197,559028,2,10.2,5.1
2021-07-05 14:53:00,17511,Earth Rated Dog Poop Bags,85099,559032,17,182.58,10.74
2021-07-05 14:53:00,17511,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,559032,9,224.1,24.9
2021-07-05 14:53:00,17511,NexGard Chew for Dogs,82484,559032,2,81.0,40.5
2021-07-05 14:53:00,17511,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,559032,9,224.1,24.9
2021-07-05 14:53:00,17511,Purina Pro Plan Adult Sensitive Skin,23284,559032,2,81.0,40.5
2021-07-05 14:53:00,17511,Sheba Perfect Portions Pat Wet Cat Food,22197,559032,17,73.44,4.32
2021-07-05 15:12:00,13695,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,559035,2,59.4,29.7
2021-07-05 15:14:00,12637,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,559036,2,59.4,29.7
2021-07-05 15:31:00,-1,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,559038,11,712.14,64.74
2021-07-05 15:31:00,-1,ProBiotic Supplements for Dogs,79321,559038,1,74.76,74.76
2021-07-05 15:31:00,-1,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,559038,5,323.7,64.74
2021-07-05 15:31:00,-1,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,559038,3,449.28,149.76
2021-07-05 15:32:00,-1,Earth Rated Dog Poop Bags,85099,559039,1,24.78,24.78
2021-07-05 15:32:00,-1,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,559039,1,24.78,24.78
2021-07-05 15:32:00,-1,Purina Pro Plan Adult Sensitive Skin,23284,559039,1,94.74,94.74
2021-07-05 15:32:00,-1,Templation Soft Cat Treats,23084,559039,1,24.78,24.78
2021-07-05 15:33:00,-1,Earth Rated Dog Poop Bags,85099,559040,1,24.78,24.78
2021-07-05 15:33:00,-1,Indoor Pet Camera,22502,559041,1,64.74,64.74
2021-07-05 15:34:00,-1,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,559042,1,24.78,24.78
2021-07-05 15:34:00,-1,Templation Soft Cat Treats,23084,559042,1,24.78,24.78
2021-07-05 15:35:00,-1,Earth Rated Dog Poop Bags,85099,559043,1,24.78,24.78
2021-07-05 15:35:00,-1,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,559043,1,24.78,24.78
2021-07-05 15:35:00,-1,Sheba Perfect Portions Pat Wet Cat Food,22197,559043,1,9.78,9.78
2021-07-05 15:40:00,14352,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,559045,2,35.4,17.7
2021-07-05 15:41:00,14352,Purina Pro Plan Adult Sensitive Skin,23284,559046,1,47.7,47.7
2021-07-05 16:47:00,-1,Earth Rated Dog Poop Bags,85099,559051,1,24.78,24.78
2021-07-05 16:47:00,-1,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,559051,1,64.74,64.74
2021-07-05 16:47:00,-1,Pet Hair Remover,23203,559051,1,24.78,24.78
2021-07-05 16:47:00,-1,Purina Pro Plan Adult Sensitive Skin,23284,559051,1,99.78,99.78
2021-07-05 16:47:00,-1,Rechargeable Pet Nail Grinder,22960,559051,1,49.74,49.74
2021-07-05 16:53:00,-1,Earth Rated Dog Poop Bags,85099,559052,1,24.78,24.78
2021-07-05 16:53:00,-1,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,559052,3,37.44,12.48
2021-07-05 16:53:00,-1,Pet Hair Remover,23203,559052,2,24.96,12.48
2021-07-05 16:53:00,-1,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,559052,1,64.74,64.74
2021-07-05 16:53:00,-1,Sheba Perfect Portions Pat Wet Cat Food,22197,559052,2,19.56,9.78
2021-07-05 16:53:00,-1,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,559052,1,149.76,149.76
2021-07-05 16:53:00,-1,Templation Soft Cat Treats,23084,559052,1,24.78,24.78
2021-07-05 17:09:00,-1,Earth Rated Dog Poop Bags,85099,559055,1,24.78,24.78
2021-07-05 17:09:00,-1,Indoor Pet Camera,22502,559055,1,64.74,64.74
2021-07-05 17:09:00,-1,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,559055,1,64.74,64.74
2021-07-05 17:09:00,-1,Pet Grooming Brush,20725,559055,1,24.78,24.78
2021-07-05 17:09:00,-1,Pet Hair Remover,23203,559055,1,24.78,24.78
2021-07-05 17:09:00,-1,Rechargeable Pet Nail Grinder,22960,559055,1,49.74,49.74
2021-07-05 17:09:00,-1,Sheba Perfect Portions Pat Wet Cat Food,22197,559055,1,9.78,9.78
2021-07-05 17:09:00,-1,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,559055,1,149.76,149.76
2021-07-05 17:09:00,-1,Templation Soft Cat Treats,23084,559055,2,49.56,24.78
2021-07-06 09:15:00,14645,Pet Grooming Brush,20725,559056,4,39.6,9.9
2021-07-06 09:46:00,13089,NexGard Chew for Dogs,82484,559057,1,47.7,47.7
2021-07-06 09:46:00,13089,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,559057,2,59.4,29.7
2021-07-06 10:04:00,17220,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,559061,1,29.7,29.7
2021-07-06 10:04:00,17220,Sheba Perfect Portions Pat Wet Cat Food,22197,559061,1,5.1,5.1
2021-07-06 10:15:00,15673,Sheba Perfect Portions Pat Wet Cat Food,22197,559064,2,10.2,5.1
2021-07-06 10:41:00,17841,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,559068,1,29.7,29.7
2021-07-06 10:49:00,13198,Pet Grooming Brush,20725,559095,2,19.8,9.9
2021-07-06 10:59:00,17562,Pet Hair Remover,23203,559097,2,24.96,12.48
2021-07-06 10:59:00,17562,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,559097,1,29.7,29.7
2021-07-06 11:10:00,15889,ProBiotic Supplements for Dogs,79321,559106,1,34.5,34.5
2021-07-06 11:10:00,15889,Purina Pro Plan Adult Sensitive Skin,23284,559106,1,47.7,47.7
2021-07-06 11:52:00,15021,Dog and Puppy Pads,85123,559109,1,17.7,17.7
2021-07-06 11:52:00,15021,NexGard Chew for Dogs,82484,559109,1,47.7,47.7
2021-07-06 11:59:00,17315,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,559112,1,29.7,29.7
2021-07-06 12:18:00,13599,Pet Hair Remover,23203,559121,4,49.92,12.48
2021-07-06 12:18:00,16393,Earth Rated Dog Poop Bags,85099,559120,1,12.48,12.48
2021-07-06 12:18:00,16393,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,559120,1,12.48,12.48
2021-07-06 12:18:00,16393,Pet Grooming Brush,20725,559120,1,9.9,9.9
2021-07-06 12:18:00,16393,Pet Hair Remover,23203,559120,2,24.96,12.48
2021-07-06 12:18:00,16393,Templation Soft Cat Treats,23084,559120,1,12.48,12.48
2021-07-06 12:31:00,14621,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,559124,2,59.4,29.7
2021-07-06 12:31:00,14621,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,559124,1,76.5,76.5
2021-07-06 12:32:00,13985,Earth Rated Dog Poop Bags,85099,559125,2,24.96,12.48
2021-07-06 12:33:00,15971,Earth Rated Dog Poop Bags,85099,559127,12,149.76,12.48
2021-07-06 12:39:00,17238,Templation Soft Cat Treats,23084,559128,1,12.48,12.48
2021-07-06 13:04:00,18144,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,559131,2,59.4,29.7
2021-07-06 13:04:00,18144,Pet Odor Eliminator,84879,559131,14,141.96,10.14
2021-07-06 13:13:00,17861,Pet Grooming Brush,20725,559133,1,9.9,9.9
2021-07-06 13:13:00,17861,Templation Soft Cat Treats,23084,559133,1,12.48,12.48
2021-07-06 13:14:00,12700,Pet Hair Remover,23203,559134,2,24.96,12.48
2021-07-06 13:14:00,12700,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,559134,1,76.5,76.5
2021-07-06 13:35:00,16919,Purina Pro Plan Adult Sensitive Skin,23284,559138,2,81.0,40.5
2021-07-06 13:56:00,15311,Canned Cat Food,21137,559141,1,22.5,22.5
2021-07-06 13:56:00,15311,Earth Rated Dog Poop Bags,85099,559141,17,182.58,10.74
2021-07-06 13:56:00,15311,Templation Soft Cat Treats,23084,559141,2,24.96,12.48
2021-07-06 14:04:00,15581,Purina Pro Plan Adult Sensitive Skin,23284,559143,1,47.7,47.7
2021-07-06 14:17:00,17404,UltraSound Dog Barking Deterrent,22720,559145,16,475.2,29.7
2021-07-06 14:18:00,12921,Earth Rated Dog Poop Bags,85099,559146,2,24.96,12.48
2021-07-06 14:18:00,12921,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,559146,2,24.96,12.48
2021-07-06 14:18:00,12921,Pet Hair Remover,23203,559146,4,49.92,12.48
2021-07-06 14:18:00,12921,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,559146,5,148.5,29.7
2021-07-06 14:59:00,14002,Purina Pro Plan Adult Sensitive Skin,23284,559150,1,47.7,47.7
2021-07-06 15:02:00,14214,UltraSound Dog Barking Deterrent,22720,559152,1,29.7,29.7
2021-07-06 15:53:00,13999,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,559157,1,29.7,29.7
2021-07-06 15:53:00,13999,Pet Hair Remover,23203,559157,2,24.96,12.48
2021-07-06 15:53:00,13999,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,559157,1,29.7,29.7
2021-07-06 16:15:00,17293,Pet Odor Eliminator,84879,559160,4,40.56,10.14
2021-07-06 16:29:00,-1,Earth Rated Dog Poop Bags,85099,559162,1,24.78,24.78
2021-07-06 16:29:00,-1,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,559162,1,24.78,24.78
2021-07-06 16:29:00,-1,Pet Hair Remover,23203,559162,1,24.78,24.78
2021-07-06 16:29:00,-1,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,559162,1,64.74,64.74
2021-07-06 16:29:00,-1,Templation Soft Cat Treats,23084,559162,1,24.78,24.78
2021-07-06 16:33:00,-1,Dog and Puppy Pads,85123,559163,1,34.74,34.74
2021-07-06 16:33:00,-1,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,559163,1,64.74,64.74
2021-07-06 16:33:00,-1,Pet Hair Remover,23203,559163,1,24.78,24.78
2021-07-06 16:33:00,-1,Pet Odor Eliminator,84879,559163,2,37.44,18.72
2021-07-06 16:33:00,-1,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,559163,1,64.74,64.74
2021-07-06 16:33:00,-1,Templation Soft Cat Treats,23084,559163,1,24.78,24.78
2021-07-06 16:33:00,-1,UltraSound Dog Barking Deterrent,22720,559163,1,64.74,64.74
2021-07-06 16:54:00,17997,Pet Hair Remover,23203,559167,1,12.48,12.48
2021-07-06 17:05:00,13263,Pet Grooming Brush,20725,559168,1,9.9,9.9
2021-07-06 17:05:00,13263,Purina Pro Plan Adult Sensitive Skin,23284,559168,1,47.7,47.7
2021-07-06 17:31:00,16942,Earth Rated Dog Poop Bags,85099,559170,1,12.48,12.48
2021-07-06 17:31:00,16942,Pet Grooming Brush,20725,559170,1,9.9,9.9
2021-07-06 17:31:00,16942,Pet Hair Remover,23203,559170,1,12.48,12.48
2021-07-06 17:31:00,16942,Pet Odor Eliminator,84879,559170,4,40.56,10.14
2021-07-07 08:21:00,17651,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,559171,1,29.7,29.7
2021-07-07 08:21:00,17651,Pet Grooming Brush,20725,559171,2,19.8,9.9
2021-07-07 08:21:00,17651,Pet Hair Remover,23203,559171,2,24.96,12.48
2021-07-07 10:03:00,12540,UltraSound Dog Barking Deterrent,22720,559173,1,29.7,29.7
2021-07-07 10:20:00,12507,Rechargeable Pet Nail Grinder,22960,559187,2,51.0,25.5
2021-07-07 10:36:00,13291,Pet Odor Eliminator,84879,559200,3,30.42,10.14
2021-07-07 10:36:00,13291,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,559200,1,76.5,76.5
2021-07-07 10:36:00,13291,UltraSound Dog Barking Deterrent,22720,559200,1,29.7,29.7
2021-07-07 10:40:00,13583,Pet Hair Remover,23203,559202,2,24.96,12.48
2021-07-07 10:40:00,13583,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,559202,1,29.7,29.7
